CreationDate,Creator,Date_of_Movement,EditDate,Editor,Fault_Slip_Measurement_Type,Feature_Origin,GlobalID,Heave_cm,Heave_max_cm,Heave_min_cm,Horizontal_Separation_Max_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_cm,Local_Fault_Azimuth_Degrees,Local_Fault_Dip,Mode_Observation,Net_Slip_Max_cm,Net_Slip_Min_cm,Net_Slip_Preferred_cm,Notes,OBJECTID,Plunge,Rupture_Expression,Rupture_Width_Max_m,Rupture_Width_Min_m,Rupture_Width_m,Scarp_Facing_Direction,Slip_Azimuth,Slip_Offset_Feature_Notes,Slip_Sense,Station_ID,VM_Slip_Azimuth,Vector_Offset_Feature_Notes,Vertical_Separation_Max_cm,Vertical_Separation_Min_cm,Vertical_Separation_cm,_Compiler_Note,_aperture_max,_aperture_min,_aperture_pref,_citation,_comp_offset,_feature_type,_heave_type,_latitude,_longitude,_obs_affiliation,_obs_position,_observed_feature,_orig_lat,_orig_lon,_photo,_source,_team,_team_id,_trace,_vert_slip_type
2019-07-18T11:58:20-07,B. Swanson,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; NE trending minor fault with down to SE vertical component forming small graben with NW facing fault to SE. Lateral slip uncertain. ,1922,,,,,,East,,,Normal,C2_116,,,,,8.0,,,,,,,Natural,,35.6401801,-117.4751559,CGS,At Site,Alluvium ,35.6401801,-117.4751559,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T12:19:16-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Small new trending scarp, NW side up, 4-6 cm vertical displacement",1923,,Scarp,,,,East,,,Normal,C2_135,,,6.0,4.0,5.0,,,,,,,,,35.64154736,-117.4735354,CGS,At Site,,35.64154736,-117.4735354,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T12:21:16-07,P. Burgess,,,,Offset,Tectonic,,,,,,,2.0,355.0,,,,,2.0,Source: Ridgecrest 2019; Local fault trend is N5W.,1924,,,,,,,330.0,,Right,PB2008 (C1_812),330.0,,,,,,,,,,,Natural,,35.57069764,-117.437924,CGS,At Site,Soil,35.57069764,-117.437924,,7.1,P. Burgess/CGS,'07/18-7',,
2019-07-18T12:30:11-07,T. Ladinsky,,,,Separation,Tectonic,,,,,8.0,4.0,6.0,,,,,,,"Source: Ridgecrest 2019; Broad zone of deformation, with several parallel NE trending strands. Measurement reflect single strand.",1925,,Zone of deformation,,,,East,,,Left - Normal,C2_136,,,3.0,1.0,2.0,,,,,,,Cultural,,35.64173226,-117.4733777,CGS,At Site,Tire track,35.64173226,-117.4733777,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T12:40:52-07,T. Ladinsky,,,,Separation,Tectonic,,,,,11.0,5.0,8.0,,,,,,,Source: Ridgecrest 2019; NE trending strand within series of parallel strands. ,1926,,,,,,East,,,Left,C2_137,,,,,,,,,,,,Cultural,,35.64162816,-117.4734494,CGS,At Site,Tire track ,35.64162816,-117.4734494,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T12:50:14-07,P. Burgess,,,,Offset,Tectonic,,,,,,,0.5,330.0,,,,,0.5,Source: Ridgecrest 2019; Local fault trend is N30W.,1927,,,,,,,305.0,,Right,PB2010 (C1_814),305.0,,,,,,,,,,,Natural,,35.56848935,-117.4352883,CGS,At Site,Soil,35.56848935,-117.4352883,,7.1,P. Burgess/CGS,'07/18-7',,
2019-07-18T13:05:29-07,S. Akciz,,,,Separation,Tectonic,,,,,3.5,1.5,2.5,,,,,,,Source: Ridgecrest 2019; Fracture,1928,,fracture,,,,,,,Right,Placemark 204,,,,,,,,,,,,,,35.6015739,-117.4265755,CSUF,At Site,,35.6015739,-117.4265755,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/18-4',,
2019-07-18T13:43:12-07,J. Hernandez,,,,Offset,Uncertain,,,,,,,5.5,25.0,,,,,5.5,"Source: Ridgecrest 2019; Right stepping cracks left-lateral displacement 5.5 cm, N25E vector, fault strike N17E.",1929,,,,,,,25.0,,Left,C2_204,25.0,,,,,,,,,,,,,35.59392105,-117.5257703,CGS,At Site,,35.59392105,-117.5257703,,6.4,"M. DeFrisco/CGS
J. Hernandez/CGS",'07/18-2',,
2019-07-18T13:46:06-07,P. Burgess,,,,Offset,Tectonic,,,,,1.799999952,,0.800000012,348.0,,,1.799999952,,0.800000012,Source: Ridgecrest 2019; Local fault trend is N12W. Approximately 1 cm observed on adjacent fault strands separated on the order of .5 m.,1930,,,,,0.5,,355.0,,Right,PB2011 (C1_815),355.0,,,,,,,,,,,Natural,,35.57243681,-117.4394083,CGS,At Site,Soil,35.57243681,-117.4394083,,7.1,P. Burgess/CGS,'07/18-7',,
2019-07-18T13:55:55-07,B. Swanson,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; Minor NE trending fault near transition into NW trending 7.1 rupture. Down to NW up to 4 cm vertical component. Multiple parallel strands in this area. See Scott Bennett GPS. ,1931,,,,,,,,,Normal,C2_138,,,4.0,,,,,,,,,Natural,,35.64165804,-117.4732427,CGS,At Site,Alluvium ,35.64165804,-117.4732427,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T13:57:24-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; A zone of broad deformation with subparallel five strands, strike appears to change to NNW.",1932,,Scarp,,,,East,,,Normal,C2_157,,,3.0,1.0,2.0,,,,,,,,,35.64189408,-117.4733761,CGS,At Site,,35.64189408,-117.4733761,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:04:45-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Strand in zone of sub parallel faults, vertical displacement varies between 1-6 cm along strike ",1933,,Scarp,,,,East,,,Normal,C2_158,,,6.0,1.0,,,,,,,,,,35.64162292,-117.4733411,CGS,At Site,,35.64162292,-117.4733411,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:13:38-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Small scarp, vertical varies from 1 to 5 cm, typically west facing. Within a zone of deformation with subparallel fault strands trending NW.",1934,,Zone of deformation,,,,West,,,Normal,C2_159,,,5.0,3.0,,,,,,,,,,35.64235189,-117.4740018,CGS,At Site,,35.64235189,-117.4740018,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:17:19-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; nan,1935,,Scarp,,,,,,,Normal,C2_160,,,5.0,3.0,4.0,,,,,,,,,35.64217537,-117.4736993,CGS,At Site,,35.64217537,-117.4736993,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:29:56-07,T. Ladinsky,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; Within transition to NE trending faults. Diffuse top of berm makes measurements too uncertain for use. See photo.,1936,,Scarp,,,,West,,,Normal,C2_161,,,7.0,3.0,5.0,,,,,,,,,35.64144401,-117.4733841,CGS,At Site,,35.64144401,-117.4733841,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:37:39-07,S. Bennett,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; 4 cm vertical, lateral sense is difficult to tell, could be left-lateral.",1937,,Scarp,,,15.0,West,,,Normal,C2_147,,,5.0,3.0,4.0,,,,,,,Natural,,35.64170471,-117.4731785,USGS,At Site,Alluvial fan surface,35.64170471,-117.4731785,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T14:47:16-07,M. DeFrisco,,,,,Uncertain,,,,,,,,,,,,,,Source: Ridgecrest 2019; Crack on slope. Continuous to north. But curves downslope to south and becomes diffuse zone of minor cracks with broken shattered crust in alluvium. Local down to west normal offset 2-3 cm. ,1938,,Crack(s),,,,West,,,Normal,MD418 (C1_834),,,3.0,2.0,,,,,,,,,,35.58568755,-117.5358765,CGS,At Site,,35.58568755,-117.5358765,,6.4,"M. DeFrisco/CGS
J. Hernandez/CGS",'07/18-2',,Separation
2019-07-18T14:48:07-07,J. Hernandez,,,,,Uncertain,,,,,,,,,90.0,,,,,"Source: Ridgecrest 2019; Crack along hillside, normal displacement, down slope to west, no lateral.",1939,,,,,,West,,,Normal,C2_208,,,,,3.0,,,,,,,,,35.58609671,-117.5357941,CGS,At Site,,35.58609671,-117.5357941,,6.4,"M. DeFrisco/CGS
J. Hernandez/CGS",'07/18-2',,Separation
2019-07-18T14:50:52-07,J. Patton,,,,Offset,Tectonic,,,,,,,4.0,,,,,,4.0,Source: Ridgecrest 2019; Wide faulting zone/distribution.,1940,,Zone of deformation,,,,,350.0,,Right,PB2012 (C1_845),350.0,,,,,,,,,,,Natural,,35.58554485,-117.4263211,CGS,At Site,Soil,35.58554485,-117.4263211,,7.1,J. Patton/CGS,'07/18-6',,
2019-07-18T14:59:12-07,B. Swanson,,,,Offset,Tectonic,,,,,,,4.0,,,,,,4.0,Source: Ridgecrest 2019; Minor NE trending left-lateral fault 35 m long almost to telephone pole.,1941,,,,,,,25.0,,Left,C2_146,25.0,,,,,,,,,,,Natural,,35.64228614,-117.4710531,CGS,At Site,Old alluvium ,35.64228614,-117.4710531,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T15:15:14-07,B. Swanson,,,,,Tectonic,,,,,,,1.0,7.0,,,,,,Source: Ridgecrest 2019; Right stepping zone about 0.5 m wide with overall trend N7E.,1942,,,,,0.5,,,,Left,C2_148,,,,,,,,,,,,,,35.64209667,-117.4705515,CGS,At Site,,35.64209667,-117.4705515,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T15:19:39-07,S. Bennett,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; 5 cm vertical scarp in zone of left stepping scarps; local compression across left bends suggest right-lateral.,1943,,Scarp,,,5.0,East,,,Right,C2_156,,,6.0,4.0,5.0,,,,,,,Natural,,35.64082758,-117.4721742,USGS,At Site,Alluvial fan surface,35.64082758,-117.4721742,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,Separation
2019-07-18T15:23:46-07,B. Swanson,,,,Offset,Tectonic,,,,,,,0.5,,,,,,0.5,"Source: Ridgecrest 2019; North trending fracture/minor fault, zone trending N10W overall. 23 m long (9 m north of point).",1944,,,,,,,7.0,,Left,C2_149,7.0,,,,,,,,,,,,,35.64168344,-117.4693452,CGS,At Site,alluvium ,35.64168344,-117.4693452,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T15:52:05-07,B. Swanson,,,,Offset,Tectonic,,,,,,,1.5,353.0,,,,,1.5,"Source: Ridgecrest 2019; North end of N-trending fault, Tyler Ladinsky marking S end.",1945,,,,,,,43.0,,Left,C2_152,43.0,,,,,,,,,,,Natural,,35.64097479,-117.4676149,CGS,At Site,Old alluvium ,35.64097479,-117.4676149,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T15:59:01-07,T. Dawson,,,,Offset,Tectonic,,,,,110.0,,80.0,,,,,,,"Source: Ridgecrest 2019; Measurement across north margin of Jeep track.  80 cm left-lateral, locally down to west, about 15 cm vertical, but may be enhanced by it being on edge of a channel margin. Zone of deformation is about 20+ meters wide.  Slip on minor strands difficult to resolve. Principal strain about 1 m wide.  Possible another 20 +/-10 cm on trace ~8 m to the east.",1946,,En_echelon,,,20.0,West,120.0,,Left,C2_185,,,,,15.0,,,,1.0,,,Cultural,,35.58189495,-117.3834969,CGS,At Site,"Jeep trail, north margin of track",35.58189495,-117.3834969,,7.1,"T. Dawson/CGS
M. Mareschal/CGS
G. Seitz/CGS",'07/18-1',,Separation
2019-07-18T16:12:34-07,T. Dawson,,,,,Tectonic,,,,,150.0,50.0,,,,,,,,"Source: Ridgecrest 2019; Scarp in channel. Only vertical measured at this location. Channel margins not well defined for a measurement, but eye ball estimate is somewhere between 0.5-1.5 m left-lateral.",1947,,Scarp,,,,West,,,Left - Normal,C2_186,,,38.0,28.0,33.0,,,,40.0,,,Natural,,35.58251542,-117.384574,CGS,At Site,Channel bottom,35.58251542,-117.384574,,7.1,"T. Dawson/CGS
M. Mareschal/CGS
G. Seitz/CGS",'07/18-1',,Separation
2019-07-18T16:57:31-07,T. Ladinsky,,,,Separation,Tectonic,,,,,3.0,1.0,2.0,,,,,,,"Source: Ridgecrest 2019; Small ground crack with small graben expression, extending approx 10 m north of road. Small displacement of cobble suggests left lateral ~2 cm",1948,,,,,,,,,Left,C2_169,,,,,,,,,,,,Natural,,35.64145528,-117.470976,CGS,At Site,Cobble,35.64145528,-117.470976,,7.1,"S. Bennett/USGS
T. Ladinsky/CGS
B. Swanson/CGS",'07/18-3',,
2019-07-18T17:12:30-07,S. Akciz,,,,Separation,Tectonic,,,,,110.0,100.0,105.0,,,,,,,Source: Ridgecrest 2019; Right-lateral offset single track over 9 en echelon splays across ~3 m.,1949,,En echelon,,,,West,,,Right,Placemark 155,,,,,,,,,3.0,,,,,35.64728867,-117.4804153,CSUF,At Site,Offset single track,35.64728867,-117.4804153,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/18-4',,
2019-07-19T08:27:02-07,J. Hernandez,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; nan,1950,,Crack(s),,,,West,,,Normal,C2_241,,,,,2.0,,,,,,,,,35.67443774,-117.73092,CGS,At Site,,35.67443774,-117.73092,,7.1,J. Hernandez/CGS,'07/19-3',,Separation
2019-07-19T08:47:07-07,J. Hernandez,,,,Offset,Tectonic,,,,,,,2.0,,,,,,2.0,Source: Ridgecrest 2019; nan,1951,,Crack(s),,,,West,325.0,,Right,C2_244,325.0,,,,,,,,,,,,,35.6721851,-117.7310058,CGS,At Site,,35.6721851,-117.7310058,,7.1,J. Hernandez/CGS,'07/19-3',,
2019-07-19T09:13:13-07,S. Akciz,,,,Separation,Tectonic,,,,,3.0,1.0,2.0,,,,,,,"Source: Ridgecrest 2019; Crack, perhaps 15m long.",1952,,Crack(s),,,,,,,Left,Placemark 165,,,,,,,,,,,,,,35.63835975,-117.4691831,CSUF,At Site,,35.63835975,-117.4691831,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/19-2',,
2019-07-19T09:16:09-07,J. Hernandez,,,,,Tectonic,,,,,,,1.0,,,,,,,Source: Ridgecrest 2019; nan,1953,,,,,,,,,Right,C2_247,,,,,,,,,,,,,,35.67497363,-117.7310201,CGS,At Site,,35.67497363,-117.7310201,,7.1,J. Hernandez/CGS,'07/19-3',,
2019-07-19T09:18:18-07,B. Olson,,,,,Tectonic,,,,,,,1.0,,,,,,,"Source: Ridgecrest 2019; N27E trending rupture, 15 m long, discontinuous, offset on the order of 1 cm",1954,,,,,,,,,Left,BO3001 (C1_848),,,,,,,,,,,,Natural,,35.63841005,-117.4692175,CGS,At Site,Soil,35.63841005,-117.4692175,,7.1,"P. Burgess/CGS
B. Olson/CGS",'07/19-4',,
2019-07-19T09:33:04-07,J. Hernandez,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; En echelon,1955,,Crack(s),,,,West,,,Right - Normal ,C2_251,,,,,2.0,,,,,,,,,35.67756804,-117.7314588,CGS,At Site,,35.67756804,-117.7314588,,7.1,J. Hernandez/CGS,'07/19-3',,Separation
2019-07-19T09:35:50-07,P. Burgess,,,,,Tectonic,,,,,1.0,0.5,,,,,,,,Source: Ridgecrest 2019; Potentially 0.5 to 1 cm offset. Local fault trend is N5W.,1956,,,,,,,,,Right,PB3002 (C1_853),,,,,,,,,,,,Natural,,35.63651021,-117.4681094,CGS,At Site,Soil,35.63651021,-117.4681094,,7.1,"P. Burgess/CGS
B. Olson/CGS",'07/19-4',,
2019-07-19T09:38:07-07,S. Akciz,,,,Separation,Tectonic,,,,,3.0,1.0,2.0,,,,,,,Source: Ridgecrest 2019; 5m long crack. No vertical offset observed.,1957,,,,,,,,,Left,Placemark 167,,,,,,,,,,,,,,35.63599372,-117.46772,CSUF,At Site,,35.63599372,-117.46772,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/19-2',,
2019-07-19T09:42:56-07,B. Olson,,,,,Tectonic,,,,,,,3.0,,,,,,,"Source: Ridgecrest 2019; N20E trending fault in sandy minor wash, approximately 3 cm offset, N arrow in photo is not aligned to N",1958,,,,,,,,,Left,BO3002 (C1_849),,,,,,,,,,,,Natural,,35.63578048,-117.4676214,CGS,At Site,Wash,35.63578048,-117.4676214,,7.1,"P. Burgess/CGS
B. Olson/CGS",'07/19-4',,
2019-07-19T09:52:37-07,S. Akciz,,,,,Tectonic,,,,,,,2.0,,,,,,,Source: Ridgecrest 2019; Distributed zone of cracking. Measurement only on the prominent one.,1959,,cracks,,,50.0,,,,Left - Normal,Placemark 168,,,2.0,0.0,1.0,,,,,,,,,35.63532923,-117.4658887,CSUF,At Site,,35.63532923,-117.4658887,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/19-2',,Separation
2019-07-19T10:07:11-07,S. Akciz,,,,Separation,Tectonic,,,,,1.5,0.5,1.0,,,,,,,Source: Ridgecrest 2019; Crack and fissure. No vertical offset.,1960,,Crack(s),,,,,,,Left,Placemark 169,,,,,0.0,,,,,,,,,35.6348214,-117.4655561,CSUF,At Site,,35.6348214,-117.4655561,,7.1,"S. Akciz/CSUF
S. Padilla/CSUF",'07/19-2',,Separation
2019-07-19T10:16:53-07,T. Ladinsky,,,,Separation,Tectonic,,,,,4.0,2.0,3.0,,,,,,,"Source: Ridgecrest 2019; Cm scale displacement, appears left-lateral, NE trending strand, zone of sub parallel faults, right stepping, each strand approx > 20 m long, cm offset of nose of ridge, consistent to left-lateral vertical measured in bottom of wash, south facing scarp.",1961,,Scarp,,,,South,,,Left,C2_228,,,,,2.0,,,,,,,,,35.63928621,-117.4654944,CGS,At Site,,35.63928621,-117.4654944,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,Separation
2019-07-19T10:21:19-07,J. Hernandez,,,,Offset,Tectonic,,,,,,,4.5,,,,,,4.5,Source: Ridgecrest 2019; About 9 m,1962,,,,,,,63.0,,Left,C2_254,63.0,,,,,,,,,,,,,35.71150515,-117.7182789,CGS,At Site,,35.71150515,-117.7182789,,7.1,J. Hernandez/CGS,'07/19-3',,
2019-07-19T10:37:36-07,T. Ladinsky,,,,Separation,Tectonic,,,,,7.0,3.0,5.0,,,,,,,"Source: Ridgecrest 2019; Cm scale scarp, offset ridge shows left-lateral offset, strand continued from previous point to the west, abundant shears noted in old alluvium on-strike with strand.  ",1963,,,,,,,,,Left,C2_229,,,,,,,,,,,,,,35.63962685,-117.4652273,CGS,At Site,,35.63962685,-117.4652273,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,
2019-07-19T10:55:21-07,T. Ladinsky,,,,Separation,Tectonic,,,,,8.0,2.0,5.0,,,,,,,"Source: Ridgecrest 2019; Cm scale scarp NE trending, >150 m long, offset swale, vertical displacement 0-3 cm.",1964,,,,,,,,,Left - Normal,C2_230,,,3.0,0.0,,,,,,,,Natural,,35.63996708,-117.465111,CGS,At Site,Sand mound in swale,35.63996708,-117.465111,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,Separation
2019-07-19T11:12:23-07,T. Ladinsky,,,,Separation,Tectonic,,,,,5.0,1.0,3.0,,,,,,,"Source: Ridgecrest 2019; NW trending strand, appears to be in a zone of distributed deformation, several sub parallel strand all cm scale deformation.",1965,,,,,,,,,Right,C2_232,,,,,,,,,,,,,,35.64001536,-117.465016,CGS,At Site,,35.64001536,-117.465016,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,
2019-07-19T11:45:26-07,S. Bennett,,,,Offset,Tectonic,,,,,10.0,5.0,,301.0,86.0,,10.0,5.0,,"Source: Ridgecrest 2019; Sharp linear fault break, 301/86NE, right-lateral offset 5-10 cm.",1966,,,,,,,10.0,,Right,C2_236,10.0,,,,,,,,,,,Natural,,35.64104876,-117.4629805,USGS,At Site,Ground surface,35.64104876,-117.4629805,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,
2019-07-19T12:13:02-07,S. Bennett,,,,Separation,Tectonic,,,,,11.0,7.0,9.0,285.0,85.0,,,,,Source: Ridgecrest 2019; Gully offset 9 +/- 2 cm right-lateral; old fault in alluvium located 2 m to NE oriented 285/85NE with little to no cracking,1967,,Scarp,,,5.0,,,,Right,C2_237,,,,,,,,,,,,Natural,,35.64023219,-117.4603177,USGS,At Site,Gully center,35.64023219,-117.4603177,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,
2019-07-19T12:34:10-07,S. Bennett,,,,,Tectonic,,,,,,,,,,,,,,"Source: Ridgecrest 2019; Basalt cobble flipped over, located at southern tip of short, small offset right-lateral crack, cobble is 21 cm x 14 cm x 11 cm.",1968,,Crack(s),,,3.0,,,,Right,C2_238,,,2.0,0.0,1.0,,,,,,,Natural,,35.6408069,-117.4630976,USGS,At Site,Flipped cobble ,35.6408069,-117.4630976,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,Separation
2019-07-19T12:52:36-07,S. Bennett,,,,Separation,Tectonic,,,,,9.0,5.0,7.0,,,,,,,Source: Ridgecrest 2019; 7 +/- 2 cm right-lateral offset across rhombochasm.,1969,,Scarp,,,10.0,,,,Right,C2_239,,,,,,,,,,,,Natural,,35.64205035,-117.465341,USGS,At Site,Alluvial fan surface,35.64205035,-117.465341,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,
2019-07-19T13:29:32-07,J. Hernandez,,,,,Tectonic,,,,,,,,,,,,,,Source: Ridgecrest 2019; 35-41 cm vertical west side down,1970,,,,,,West,,,Normal,C2_259,,,41.0,35.0,,,,,,,,Natural,,35.64623565,-117.4794672,CGS,At Site,Ground,35.64623565,-117.4794672,,7.1,"S. Bennett/USGS
J. Hernandez/CGS
T. Ladinsky/CGS",'07/19-1',,Separation
2019-07-23T00:00:00-07,A. Pickering,,,,,Tectonic,,,16.0,,,,10.0,,,,,,,"Source: Ridgecrest 2019; Eastern pixel correlation trace; fault present. Strike 345,  10 m fault width. Opening up to 16 cm. Right-lateral 10 cm.",1971,,,,,10.0,,,,Right,Locality 80,,,,,,,,,,,,,Extension,35.759568,-117.586692,USGS,At Site,,35.759568,-117.586692,,7.1,"T. Dawson/CGS
J. Hernandez/CGS
A. Pickering/USGS",'07/23-1',,
2019-07-23T00:00:00-07,A. Pickering,,,,,Tectonic,,,,,40.0,20.0,,,,,,,,"Source: Ridgecrest 2019; Fault strike 330, 20-40 cm right-lateral, 3 strands over 20 meters. Fault continues NW. Note: pixel correlation has a break between strands but fault is through going. ",1972,,,,,20.0,,,,Right,Locality 78,,,,,,,,,,,,,,35.758894,-117.58738,USGS,At Site,,35.758894,-117.58738,,7.1,"T. Dawson/CGS
J. Hernandez/CGS
A. Pickering/USGS",'07/23-1',,
2019-07-23T00:00:00-07,A. Pickering,,,,,Tectonic,,,,,3.0,1.0,,,,,,,,Source: Ridgecrest 2019; Followed fault to dirt road. Continues northwest. No time to continue following northwest. 5 m fault width; no more than 1-3 cm right-lateral on each.,1973,,,,,5.0,,,,Right,Locality 88,,,,,,,,,,,,,,35.760907,-117.588881,USGS,At Site,,35.760907,-117.588881,,7.1,"T. Dawson/CGS
J. Hernandez/CGS
A. Pickering/USGS",'07/23-1',,
2019-07-23T08:57:58-07,G. Seitz,,,,Offset,Tectonic,,,,,25.0,15.0,20.0,,,,,,,Source: Ridgecrest 2019; From R. Gold: Right-lateral offset berm.,1974,,Scarp,,,8.0,East,272.0,,Right,C2_269,,,5.0,1.0,3.0,,,,,,,Cultural,,35.82678972,-117.6327414,CGS,At Site,Plow line,35.82678972,-117.6327414,,7.1,"C. DuRoss/USGS
R. Gold/USGS
B. Philibosian/USGS
K. Scharer/USGS
G. Seitz/CGS",'07/23-2',,Separation
2019-07-23T09:07:09-07,K. Kendrick,,,,,Tectonic,,,,,,,2.0,,,,,,,Source: Ridgecrest 2019; ~ 2 cm left-lateral; no apparent vertical; small parallel crack to east.,1975,,,,,,,,,Left,266,,,,,,,,,,,,,,35.759484,-117.614751,USGS,At Site,,35.759484,-117.614751,,7.1,"S. Bennett/USGS
K. Kendrick/USGS
B. Olson/CGS
E. Spangler/CGS
B. Swanson/CGS",'07/23-3',,
2019-07-23T09:11:36-07,R. Gold,,,,,Tectonic,,,,,,,5.0,,,,,,,"Source: Ridgecrest 2019; Continuation of right-lateral rupture from WP 601. On single strand with 5 cm right-lateral, but adjacent strand with additional slip.",1976,,,,,,,,,Right,603,,,,,,,,,,,,,,35.82496,-117.631623,USGS,At Site,,35.82496,-117.631623,,7.1,"C. DuRoss/USGS
R. Gold/USGS
B. Philibosian/USGS
K. Scharer/USGS
G. Seitz/CGS",'07/23-2',,
2019-07-23T09:12:49-07,G. Seitz,,,,Separation,Tectonic,,,,,35.0,23.0,29.0,,,,,,,"Source: Ridgecrest 2019; 10 m variable zone width, tire track 265 strike; from R. Gold: right-lateral offset tire track (23 +/- 4 cm, 6 +/-2 cm). ",1977,,Scarp,,,10.0,East,,,Right - Normal,C2_270,,,13.0,3.0,8.0,,,,,,,Cultural,,35.82629448,-117.6325219,CGS,At Site,Tire track,35.82629448,-117.6325219,,7.1,"C. DuRoss/USGS
R. Gold/USGS
B. Philibosian/USGS
K. Scharer/USGS
G. Seitz/CGS",'07/23-2',,Separation
2019-07-23T09:21:06-07,S. Bennett,,,,Offset,Tectonic,,,,,2.400000095,2.0,2.200000048,,,,,,,"Source: Ridgecrest 2019; Compacts road bed (road B29) offset left-laterally, vertical offset is E side up and slightly larger than lateral; from K. Kendrick: Local strike 007; slight up on E, apparent vertical 6 cm +/- 0.5 cm; 2.2 +/- 0.2 cm left-lateral edge match.",1978,,Scarp,,,,West,,,Left,C2_293,,,6.5,5.5,6.0,,,,1.0,,,Cultural,,35.75792474,-117.6153095,USGS,At Site,Compact road bed,35.75792474,-117.6153095,,7.1,"S. Bennett/USGS
K. Kendrick/USGS
B. Olson/CGS
E. Spangler/CGS
B. Swanson/CGS",'07/23-3',,Separation
2019-07-23T09:22:22-07,R. Gold,,,,Separation,Tectonic,,,,,14.0,6.0,10.0,,,,,,,Source: Ridgecrest 2019; Vertical slip (west side down) w/lesser right-lateral slip. Parallel strand to WP605,1979,,,,,15.0,West,,,Right - Normal,604,,,16.0,8.0,12.0,,,,,,,,,35.82413496,-117.630541,USGS,At Site,,35.82413496,-117.630541,,7.1,"C. DuRoss/USGS
R. Gold/USGS
B. Philibosian/USGS
K. Scharer/USGS
G. Seitz/CGS",'07/23-2',,Separation
